project,class_name,method_name,target_class_name,label
libgdx,Camera,project,Matrix4,0
libgdx,Camera,getPickRay,Ray,0
libgdx,Color,Color,Color,0
libgdx,Color,set,Color,1
libgdx,Color,set,Color,1
libgdx,Color,mul,Color,1
libgdx,Color,add,Color,1
libgdx,Color,sub,Color,1
libgdx,Color,valueOf,Color,0
libgdx,Color,rgb565,Color,0
libgdx,Color,rgba4444,Color,0
libgdx,Color,rgb888,Color,0
libgdx,Color,rgba8888,Color,0
libgdx,Color,argb8888,Color,0
libgdx,Color,rgb565ToColor,Color,0
libgdx,Color,rgba4444ToColor,Color,0
libgdx,Color,rgb888ToColor,Color,1
libgdx,Color,rgba8888ToColor,Color,1
libgdx,Color,argb8888ToColor,Color,1
libgdx,Color,abgr8888ToColor,Color,1
libgdx,Color,abgr8888ToColor,Color,1
libgdx,Colors,put,Color,0
libgdx,Cubemap,Cubemap,FileHandle,0
libgdx,Cubemap,Cubemap,FileHandle,0
libgdx,Cubemap,Cubemap,Pixmap,0
libgdx,Cubemap,Cubemap,Pixmap,0
libgdx,Cubemap,addManagedCubemap,Cubemap,0
libgdx,Cubemap,invalidateAllCubemaps,AssetManager,1
libgdx,Cubemap,setAssetManager,AssetManager,0
libgdx,Mesh,Mesh,VertexAttributes,0
libgdx,Mesh,Mesh,VertexAttributes,0
libgdx,Mesh,makeVertexBuffer,VertexAttributes,0
libgdx,Mesh,Mesh,VertexAttributes,0
libgdx,Mesh,render,ShaderProgram,0
libgdx,Mesh,render,ShaderProgram,0
libgdx,Mesh,render,ShaderProgram,0
libgdx,Mesh,calculateBoundingBox,BoundingBox,0
libgdx,Mesh,extendBoundingBox,Vector3,0
libgdx,Mesh,calculateRadiusSquared,Vector3,0
libgdx,Mesh,addManagedMesh,Mesh,0
libgdx,OrthographicCamera,translate,Vector2,0
libgdx,PerspectiveCamera,update,Vector3,0
libgdx,Pixmap,createFromFrameBuffer,Gdx2DPixmap,0
libgdx,Pixmap,setBlending,Gdx2DPixmap,0
libgdx,Pixmap,setFilter,Gdx2DPixmap,0
libgdx,Pixmap,Pixmap,FileHandle,0
libgdx,Pixmap,Pixmap,Gdx2DPixmap,0
libgdx,Pixmap,downloadFromUrl,Gdx2DPixmap,0
libgdx,Pixmap,setColor,Color,0
libgdx,Pixmap,fill,Gdx2DPixmap,0
libgdx,Pixmap,drawLine,Gdx2DPixmap,0
libgdx,Pixmap,getWidth,Gdx2DPixmap,0
libgdx,Pixmap,getHeight,Gdx2DPixmap,0
libgdx,Pixmap,getGLFormat,Gdx2DPixmap,0
libgdx,Pixmap,getGLInternalFormat,Gdx2DPixmap,0
libgdx,Pixmap,getGLType,Gdx2DPixmap,0
libgdx,Pixmap,getPixels,Gdx2DPixmap,0
libgdx,Pixmap,getFormat,Gdx2DPixmap,0
libgdx,PixmapIO,readCIM,FileHandle,0
libgdx,PixmapIO,writePNG,Pixmap,0
libgdx,Texture,Texture,FileHandle,0
libgdx,Texture,Texture,FileHandle,0
libgdx,Texture,Texture,FileHandle,0
libgdx,Texture,Texture,Pixmap,0
libgdx,Texture,Texture,Pixmap,0
libgdx,Texture,Texture,Pixmap,0
libgdx,BitmapFont,BitmapFont,TextureRegion,0
libgdx,BitmapFont,BitmapFont,TextureRegion,0
libgdx,BitmapFont,BitmapFont,FileHandle,0
libgdx,BitmapFont,BitmapFont,FileHandle,0
libgdx,BitmapFont,BitmapFont,FileHandle,0
libgdx,BitmapFont,BitmapFont,FileHandle,0
libgdx,BitmapFont,BitmapFont,TextureRegion,0
libgdx,BitmapFont,getColor,BitmapFontCache,0
libgdx,BitmapFont,getCache,BitmapFontCache,0
libgdx,BitmapFontCache,BitmapFontCache,BitmapFont,0
libgdx,BitmapFontCache,BitmapFontCache,BitmapFont,0
libgdx,BitmapFontCache,setColors,Color,0
libgdx,BitmapFontCache,getColor,Color,0
libgdx,BitmapFontCache,requireGlyphs,GlyphLayout,0
libgdx,BitmapFontCache,getFont,BitmapFont,0
libgdx,CpuSpriteBatch,CpuSpriteBatch,ShaderProgram,0
libgdx,CpuSpriteBatch,flushAndSyncTransformMatrix,Matrix4,0
libgdx,CpuSpriteBatch,setTransformMatrix,Affine2,0
libgdx,CpuSpriteBatch,setTransformMatrix,Affine2,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,TextureRegion,0
libgdx,CpuSpriteBatch,draw,TextureRegion,0
libgdx,CpuSpriteBatch,draw,TextureRegion,0
libgdx,CpuSpriteBatch,draw,TextureRegion,0
libgdx,CpuSpriteBatch,draw,Texture,0
libgdx,CpuSpriteBatch,draw,Affine2,0
libgdx,DistanceFieldFont,DistanceFieldFont,TextureRegion,0
libgdx,DistanceFieldFont,DistanceFieldFont,FileHandle,0
libgdx,DistanceFieldFont,DistanceFieldFont,FileHandle,0
libgdx,DistanceFieldFont,DistanceFieldFont,FileHandle,0
libgdx,DistanceFieldFont,DistanceFieldFont,TextureRegion,0
libgdx,DistanceFieldFont,DistanceFieldFont,TextureRegion,0
libgdx,DistanceFieldFont,DistanceFieldFont,FileHandle,0
libgdx,Gdx2DPixmap,drawPixmap,Gdx2DPixmap,0
libgdx,GlyphLayout,GlyphLayout,BitmapFont,0
libgdx,GlyphLayout,GlyphLayout,Color,0
libgdx,GlyphLayout,GlyphLayout,Color,0
libgdx,NinePatch,NinePatch,Texture,0
libgdx,NinePatch,NinePatch,TextureRegion,0
libgdx,NinePatch,NinePatch,Color,0
libgdx,NinePatch,NinePatch,Texture,0
libgdx,NinePatch,NinePatch,Color,0
libgdx,NinePatch,NinePatch,TextureRegion,0
libgdx,NinePatch,NinePatch,NinePatch,0
libgdx,NinePatch,NinePatch,Color,0
libgdx,NinePatch,getColor,Color,0
libgdx,NinePatch,getTexture,Texture,0
libgdx,ParticleEffect,load,FileHandle,0
libgdx,ParticleEffect,load,TextureAtlas,0
libgdx,ParticleEffect,loadEmitterImages,TextureAtlas,0
libgdx,ParticleEffect,newEmitter,ParticleEmitter,0
libgdx,ParticleEffect,loadTexture,FileHandle,0
libgdx,ParticleEffectPool,ParticleEffectPool,ParticleEffect,0
libgdx,ParticleEffectPool,newObject,ParticleEffect,0
libgdx,ParticleEmitter,ParticleEmitter,ParticleEmitter,0
libgdx,ParticleEmitter,newParticle,Sprite,0
libgdx,ParticleEmitter,getXScale,ScaledNumericValue,0
libgdx,ParticleEmitter,getYScale,ScaledNumericValue,0
libgdx,ParticleEmitter,getRotation,ScaledNumericValue,0
libgdx,ParticleEmitter,getTint,GradientColorValue,0
libgdx,ParticleEmitter,getVelocity,ScaledNumericValue,0
libgdx,ParticleEmitter,getWind,ScaledNumericValue,0
libgdx,ParticleEmitter,getGravity,ScaledNumericValue,0
libgdx,ParticleEmitter,getAngle,ScaledNumericValue,0
libgdx,ParticleEmitter,getEmission,ScaledNumericValue,0
libgdx,ParticleEmitter,getTransparency,ScaledNumericValue,0
libgdx,ParticleEmitter,getDuration,RangedNumericValue,0
libgdx,ParticleEmitter,getDelay,RangedNumericValue,0
libgdx,ParticleEmitter,getXOffsetValue,RangedNumericValue,0
libgdx,ParticleEmitter,getYOffsetValue,RangedNumericValue,0
libgdx,ParticleEmitter,getSpawnWidth,ScaledNumericValue,0
libgdx,ParticleEmitter,getSpawnHeight,ScaledNumericValue,0
libgdx,ParticleEmitter,getSpawnShape,SpawnShapeValue,0
libgdx,ParticleEmitter,getXSizeValues,RangedNumericValue,0
libgdx,ParticleEmitter,getYSizeValues,RangedNumericValue,0
libgdx,ParticleEmitter,getMotionValues,ScaledNumericValue,0
libgdx,ParticleEmitter,matchSize,ParticleEmitter,0
libgdx,ParticleEmitter,load,ScaledNumericValue,0
libgdx,PixmapPacker,pack,Pixmap,0
libgdx,PixmapPacker,getTransparentColor,Color,0
libgdx,PixmapPackerIO,save,PixmapPacker,0
libgdx,PolygonRegion,PolygonRegion,TextureRegion,0
libgdx,PolygonRegion,getRegion,TextureRegion,0
libgdx,PolygonRegionLoader,getDependencies,FileHandle,0
libgdx,PolygonSprite,PolygonSprite,PolygonRegion,0
libgdx,PolygonSprite,PolygonSprite,PolygonSprite,0
libgdx,PolygonSprite,getColor,Color,0
libgdx,PolygonSprite,getRegion,PolygonRegion,0
libgdx,PolygonSpriteBatch,PolygonSpriteBatch,ShaderProgram,0
libgdx,PolygonSpriteBatch,PolygonSpriteBatch,ShaderProgram,0
libgdx,PolygonSpriteBatch,getColor,Color,0
libgdx,PolygonSpriteBatch,dispose,Mesh,0
libgdx,PolygonSpriteBatch,getProjectionMatrix,Matrix4,0
libgdx,PolygonSpriteBatch,getTransformMatrix,Matrix4,0
libgdx,PolygonSpriteBatch,setShader,ShaderProgram,0
libgdx,PolygonSpriteBatch,getShader,ShaderProgram,0
libgdx,Sprite,Sprite,Texture,0
libgdx,Sprite,Sprite,Texture,0
libgdx,Sprite,Sprite,Texture,0
libgdx,Sprite,Sprite,TextureRegion,0
libgdx,Sprite,Sprite,TextureRegion,0
libgdx,Sprite,Sprite,Sprite,0
libgdx,Sprite,setAlpha,Color,0
libgdx,Sprite,setPackedColor,Color,0
libgdx,Sprite,getColor,Color,0
libgdx,SpriteBatch,SpriteBatch,ShaderProgram,0
libgdx,SpriteBatch,createDefaultShader,ShaderProgram,0
libgdx,SpriteBatch,getColor,Color,0
libgdx,SpriteBatch,dispose,Mesh,0
libgdx,SpriteBatch,getProjectionMatrix,Matrix4,0
libgdx,SpriteBatch,getTransformMatrix,Matrix4,0
libgdx,SpriteBatch,setShader,ShaderProgram,0
libgdx,SpriteBatch,getShader,ShaderProgram,0
libgdx,SpriteCache,SpriteCache,ShaderProgram,0
libgdx,SpriteCache,getColor,Color,0
libgdx,SpriteCache,dispose,Mesh,0
libgdx,SpriteCache,getProjectionMatrix,Matrix4,0
libgdx,SpriteCache,getTransformMatrix,Matrix4,0
libgdx,SpriteCache,createDefaultShader,ShaderProgram,0
libgdx,SpriteCache,setShader,ShaderProgram,0
libgdx,SpriteCache,getCustomShader,ShaderProgram,0
libgdx,TextureAtlas,TextureAtlas,FileHandle,0
libgdx,TextureAtlas,TextureAtlas,FileHandle,0
libgdx,TextureAtlas,TextureAtlas,FileHandle,0
libgdx,TextureAtlas,TextureAtlas,FileHandle,0
libgdx,TextureRegion,TextureRegion,Texture,0
libgdx,TextureRegion,TextureRegion,Texture,0
libgdx,TextureRegion,TextureRegion,Texture,0
libgdx,TextureRegion,TextureRegion,Texture,0
libgdx,TextureRegion,TextureRegion,TextureRegion,0
libgdx,TextureRegion,TextureRegion,TextureRegion,0
libgdx,TextureRegion,getTexture,Texture,0
libgdx,TextureRegion,setTexture,Texture,0
libgdx,TextureRegion,setRegionWidth,Texture,0
libgdx,TextureRegion,setRegionHeight,Texture,0
libgdx,TextureRegion,scroll,Texture,0
libgdx,Attribute,equals,Attribute,0
libgdx,Environment,add,BaseLight,0
libgdx,Environment,remove,BaseLight,0
libgdx,Environment,remove,DirectionalLight,0
libgdx,Environment,remove,PointLight,0
libgdx,Environment,remove,SpotLight,0
libgdx,Model,Model,ModelData,0
libgdx,Model,Model,ModelData,0
libgdx,ModelBatch,begin,Camera,0
libgdx,ModelBatch,setCamera,Camera,0
libgdx,ModelBatch,getCamera,Camera,0
libgdx,ModelBatch,getRenderContext,RenderContext,0
libgdx,ModelBatch,end,Camera,0
libgdx,ModelCache,add,Renderable,0
libgdx,ModelInstance,ModelInstance,Vector3,0
libgdx,ModelInstance,ModelInstance,Matrix4,0
libgdx,ModelInstance,ModelInstance,ModelInstance,0
libgdx,ModelInstance,ModelInstance,ModelInstance,0
libgdx,ModelInstance,ModelInstance,ModelInstance,0
libgdx,ModelInstance,copyAnimation,Animation,0
libgdx,ModelInstance,copyAnimation,Animation,0
libgdx,ModelInstance,getRenderables,Node,0
libgdx,DepthTestAttribute,compareTo,Attribute,0
libgdx,DirectionalLightsAttribute,compareTo,Attribute,0
libgdx,PointLightsAttribute,compareTo,Attribute,0
libgdx,SpotLightsAttribute,compareTo,Attribute,0
libgdx,CameraGroupStrategy,CameraGroupStrategy,Camera,0
libgdx,CameraGroupStrategy,CameraGroupStrategy,Camera,0
libgdx,CameraGroupStrategy,setCamera,Camera,0
libgdx,CameraGroupStrategy,getCamera,Camera,0
libgdx,CameraGroupStrategy,createDefaultShader,ShaderProgram,0
libgdx,CameraGroupStrategy,getGroupShader,ShaderProgram,0
libgdx,Decal,Decal,DecalMaterial,0
libgdx,Decal,setRotation,Quaternion,0
libgdx,Decal,getRotation,Quaternion,0
libgdx,Decal,getX,Vector3,0
libgdx,Decal,getY,Vector3,0
libgdx,Decal,getZ,Vector3,0
libgdx,Decal,getColor,Color,0
libgdx,Decal,getPosition,Vector3,0
libgdx,Decal,getScaleX,Vector2,0
libgdx,Decal,getScaleY,Vector2,0
libgdx,Decal,getWidth,Vector2,0
libgdx,Decal,getHeight,Vector2,0
libgdx,Decal,getTextureRegion,DecalMaterial,0
libgdx,Decal,setBlending,DecalMaterial,0
libgdx,Decal,getMaterial,DecalMaterial,0
libgdx,Decal,setMaterial,DecalMaterial,0
libgdx,DecalBatch,render,ShaderProgram,0
libgdx,DirectionalLight,setDirection,Vector3,0
libgdx,DirectionalShadowLight,getFrameBuffer,FrameBuffer,0
libgdx,DirectionalShadowLight,getCamera,Camera,0
libgdx,DirectionalShadowLight,getProjViewTrans,Camera,0
libgdx,DirectionalShadowLight,dispose,FrameBuffer,0
libgdx,PointLight,setPosition,Vector3,0
libgdx,SpotLight,setPosition,Vector3,0
libgdx,SpotLight,setDirection,Vector3,0
libgdx,G3dModelLoader,loadModelData,FileHandle,0
libgdx,G3dModelLoader,parseColor,JsonValue,0
libgdx,G3dModelLoader,readVector2,JsonValue,0
libgdx,Node,calculateLocalTransform,Matrix4,0
libgdx,Node,calculateWorldTransform,Matrix4,0
libgdx,Node,attachTo,Node,0
libgdx,Node,detach,Node,0
libgdx,Node,removeChild,Node,0
libgdx,Node,getParent,Node,0
libgdx,Node,hasParent,Node,0
libgdx,ParticleController,ParticleController,Emitter,0
libgdx,ParticleController,isComplete,Emitter,0
libgdx,ParticleController,getBoundingBox,BoundingBox,0
libgdx,ParticleControllerComponent,set,ParticleController,0
libgdx,ParticleControllerComponent,save,ResourceData,0
libgdx,ParticleControllerComponent,load,ResourceData,0
libgdx,ParticleControllerComponent,write,Json,0
libgdx,ParticleControllerComponent,read,JsonValue,0
libgdx,ParticleEffect,ParticleEffect,ParticleEffect,0
libgdx,ParticleEffectLoader,loadAsync,FileHandle,0
libgdx,ParticleShader,equals,ParticleShader,0
libgdx,ParticleShader,end,Material,0
libgdx,ParticleSorter,setCamera,Camera,0
libgdx,ParticleSystem,get,ParticleSystem,0
libgdx,BillboardParticleBatch,BillboardParticleBatch,DepthTestAttribute,0
libgdx,BillboardParticleBatch,setVertexData,VertexAttributes,0
libgdx,BillboardParticleBatch,getTexture,Texture,0
libgdx,BillboardParticleBatch,getBlendingAttribute,BlendingAttribute,0
libgdx,BillboardParticleBatch,fillVerticesToViewPointCPU,Vector3,0
libgdx,BillboardParticleBatch,load,ResourceData,0
libgdx,BufferedParticleBatch,end,ParticleSorter,0
libgdx,BufferedParticleBatch,getSorter,ParticleSorter,0
libgdx,ModelInstanceParticleBatch,save,ResourceData,0
libgdx,ModelInstanceParticleBatch,load,ResourceData,0
libgdx,PointSpriteParticleBatch,PointSpriteParticleBatch,DepthTestAttribute,0
libgdx,PointSpriteParticleBatch,getBlendingAttribute,BlendingAttribute,0
libgdx,PointSpriteParticleBatch,load,ResourceData,0
libgdx,Emitter,Emitter,Emitter,0
libgdx,RegularEmitter,RegularEmitter,RegularEmitter,0
libgdx,RegularEmitter,getEmission,ScaledNumericValue,0
libgdx,RegularEmitter,getDuration,RangedNumericValue,0
libgdx,DynamicsInfluencer,DynamicsInfluencer,DynamicsInfluencer,0
libgdx,DynamicsModifier,DynamicsModifier,DynamicsModifier,0
libgdx,ModelInfluencer,ModelInfluencer,ModelInfluencer,0
libgdx,ParticleControllerInfluencer,ParticleControllerInfluencer,ParticleControllerInfluencer,0
libgdx,RegionInfluencer,RegionInfluencer,Texture,0
libgdx,RegionInfluencer,RegionInfluencer,RegionInfluencer,0
libgdx,ScaleInfluencer,ScaleInfluencer,ScaleInfluencer,0
libgdx,SimpleInfluencer,SimpleInfluencer,SimpleInfluencer,0
libgdx,SimpleInfluencer,activateParticles,ScaledNumericValue,0
libgdx,SpawnInfluencer,SpawnInfluencer,SpawnShapeValue,0
libgdx,SpawnInfluencer,SpawnInfluencer,SpawnInfluencer,0
libgdx,SpawnInfluencer,init,SpawnShapeValue,0
libgdx,SpawnInfluencer,start,SpawnShapeValue,0
libgdx,BillboardRenderer,BillboardRenderer,BillboardParticleBatch,0
libgdx,ModelInstanceRenderer,ModelInstanceRenderer,ModelInstanceParticleBatch,0
libgdx,ParticleControllerRenderer,set,ParticleController,0
libgdx,PointSpriteRenderer,PointSpriteRenderer,PointSpriteParticleBatch,0
libgdx,CylinderSpawnShapeValue,CylinderSpawnShapeValue,CylinderSpawnShapeValue,0
libgdx,EllipseSpawnShapeValue,EllipseSpawnShapeValue,EllipseSpawnShapeValue,0
libgdx,LineSpawnShapeValue,LineSpawnShapeValue,LineSpawnShapeValue,0
libgdx,MeshSpawnShapeValue,MeshSpawnShapeValue,MeshSpawnShapeValue,0
libgdx,MeshSpawnShapeValue,setMesh,Mesh,0
libgdx,MeshSpawnShapeValue,save,Mesh,0
libgdx,ParticleValue,ParticleValue,ParticleValue,0
libgdx,PointSpawnShapeValue,PointSpawnShapeValue,PointSpawnShapeValue,0
libgdx,PrimitiveSpawnShapeValue,PrimitiveSpawnShapeValue,PrimitiveSpawnShapeValue,0
libgdx,PrimitiveSpawnShapeValue,getSpawnDepth,ScaledNumericValue,0
libgdx,RectangleSpawnShapeValue,RectangleSpawnShapeValue,RectangleSpawnShapeValue,0
libgdx,SpawnShapeValue,SpawnShapeValue,SpawnShapeValue,0
libgdx,SpawnShapeValue,spawnAux,Vector3,0
libgdx,SpawnShapeValue,spawn,Vector3,0
libgdx,SpawnShapeValue,save,ResourceData,0
libgdx,SpawnShapeValue,load,ResourceData,0
libgdx,UnweightedMeshSpawnShapeValue,UnweightedMeshSpawnShapeValue,UnweightedMeshSpawnShapeValue,0
libgdx,UnweightedMeshSpawnShapeValue,spawnAux,Vector3,0
libgdx,WeightMeshSpawnShapeValue,WeightMeshSpawnShapeValue,WeightMeshSpawnShapeValue,0
libgdx,BaseShader,end,Mesh,0
libgdx,DefaultShader,equals,DefaultShader,0
libgdx,DepthShader,render,Attributes,0
libgdx,CameraInputController,update,Camera,0
libgdx,CameraInputController,process,Camera,0
libgdx,DefaultRenderableSorter,getTranslation,Vector3,0
libgdx,FirstPersonCameraController,FirstPersonCameraController,Camera,0
libgdx,FirstPersonCameraController,keyDown,IntIntMap,0
libgdx,FirstPersonCameraController,keyUp,IntIntMap,0
libgdx,FirstPersonCameraController,update,Vector3,0
libgdx,MeshBuilder,begin,VertexAttributes,0
libgdx,MeshBuilder,endpart,MeshPart,0
libgdx,MeshBuilder,getVertices,FloatArray,0
libgdx,MeshBuilder,getNumIndices,ShortArray,0
libgdx,MeshBuilder,getIndices,ShortArray,0
libgdx,MeshBuilder,getAttributes,VertexAttributes,0
libgdx,MeshBuilder,getMeshPart,MeshPart,0
libgdx,MeshBuilder,setUVRange,TextureRegion,0
libgdx,MeshBuilder,setVertexTransform,Matrix3,0
libgdx,MeshBuilder,ensureIndices,ShortArray,0
libgdx,MeshBuilder,transformPosition,Vector3,0
libgdx,MeshBuilder,transformNormal,Vector3,0
libgdx,MeshBuilder,patch,Vector3,0
libgdx,MeshBuilder,box,Vector3,0
libgdx,MeshBuilder,box,Matrix4,0
libgdx,ModelBuilder,endnode,Node,0
libgdx,ModelBuilder,manage,Model,0
libgdx,ModelBuilder,rebuildReferences,Model,0
libgdx,BoxShapeBuilder,build,Vector3,0
libgdx,ETC1TextureData,ETC1TextureData,FileHandle,0
libgdx,ETC1TextureData,ETC1TextureData,FileHandle,0
libgdx,FacedCubemapData,FacedCubemapData,FileHandle,0
libgdx,FacedCubemapData,FacedCubemapData,FileHandle,0
libgdx,FacedCubemapData,FacedCubemapData,Pixmap,0
libgdx,FacedCubemapData,FacedCubemapData,Pixmap,0
libgdx,FileTextureData,FileTextureData,Pixmap,0
libgdx,FileTextureData,prepare,Pixmap,0
libgdx,FileTextureData,getFileHandle,FileHandle,0
libgdx,FileTextureData,toString,FileHandle,0
libgdx,FrameBuffer,disposeColorTexture,Texture,0
libgdx,FrameBufferCubemap,disposeColorTexture,Cubemap,0
libgdx,GLFrameBuffer,getColorBufferHandle,IntArray,0
libgdx,ImmediateModeRenderer20,ImmediateModeRenderer20,ShaderProgram,0
libgdx,ImmediateModeRenderer20,getShader,ShaderProgram,0
libgdx,ImmediateModeRenderer20,dispose,Mesh,0
libgdx,InstanceBufferObject,InstanceBufferObject,VertexAttributes,0
libgdx,InstanceBufferObject,getAttributes,VertexAttributes,0
libgdx,InstanceBufferObject,bind,ShaderProgram,0
libgdx,InstanceBufferObjectSubData,InstanceBufferObjectSubData,VertexAttributes,0
libgdx,InstanceBufferObjectSubData,getAttributes,VertexAttributes,0
libgdx,KTXTextureData,KTXTextureData,FileHandle,0
libgdx,MipMapGenerator,generateMipMap,Pixmap,0
libgdx,MipMapGenerator,generateMipMap,Pixmap,0
libgdx,MipMapGenerator,generateMipMapDesktop,Pixmap,0
libgdx,PixmapTextureData,PixmapTextureData,Pixmap,0
libgdx,PixmapTextureData,PixmapTextureData,Pixmap,0
libgdx,PixmapTextureData,consumePixmap,Pixmap,0
libgdx,PixmapTextureData,getWidth,Pixmap,0
libgdx,PixmapTextureData,getHeight,Pixmap,0
libgdx,ShaderProgram,ShaderProgram,FileHandle,0
libgdx,ShaderProgram,setUniformMatrix,Matrix4,0
libgdx,ShaderProgram,setUniformMatrix,Matrix3,0
libgdx,VertexArray,VertexArray,VertexAttributes,0
libgdx,VertexArray,unbind,ShaderProgram,0
libgdx,VertexArray,getAttributes,VertexAttributes,0
libgdx,VertexBufferObject,VertexBufferObject,VertexAttributes,0
libgdx,VertexBufferObject,VertexBufferObject,VertexAttributes,0
libgdx,VertexBufferObject,getAttributes,VertexAttributes,0
libgdx,VertexBufferObject,bind,ShaderProgram,0
libgdx,VertexBufferObjectSubData,VertexBufferObjectSubData,VertexAttributes,0
libgdx,VertexBufferObjectSubData,getAttributes,VertexAttributes,0
libgdx,VertexBufferObjectWithVAO,VertexBufferObjectWithVAO,VertexAttributes,0
libgdx,VertexBufferObjectWithVAO,VertexBufferObjectWithVAO,VertexAttributes,0
libgdx,VertexBufferObjectWithVAO,getAttributes,VertexAttributes,0
libgdx,VertexBufferObjectWithVAO,bind,ShaderProgram,0
libgdx,GL20Interceptor,GL20Interceptor,GLProfiler,0
libgdx,GL30Interceptor,GL30Interceptor,GLProfiler,0
libgdx,GL31Interceptor,GL31Interceptor,GLProfiler,0
libgdx,GL32Interceptor,GL32Interceptor,GLProfiler,0
libgdx,GLInterceptor,GLInterceptor,GLProfiler,0
libgdx,GLInterceptor,getVertexCount,FloatCounter,0
libgdx,GLProfiler,getCalls,GLInterceptor,0
libgdx,GLProfiler,getTextureBindings,GLInterceptor,0
libgdx,GLProfiler,getDrawCalls,GLInterceptor,0
libgdx,GLProfiler,getShaderSwitches,GLInterceptor,0
libgdx,GLProfiler,getVertexCount,GLInterceptor,0
libgdx,GLProfiler,reset,GLInterceptor,0
libgdx,RemoteInput,openTextInputField,NativeInputConfiguration,0
libgdx,Map,getLayers,MapLayers,0
libgdx,Map,getProperties,MapProperties,0
libgdx,MapGroupLayer,getLayers,MapLayers,0
libgdx,MapLayer,getCombinedTintColor,Color,0
libgdx,MapLayer,getTintColor,Color,0
libgdx,MapLayer,getParent,MapLayer,0
libgdx,MapLayer,setParent,MapLayer,0
libgdx,MapLayer,getObjects,MapObjects,0
libgdx,MapLayer,getProperties,MapProperties,0
libgdx,MapLayer,calculateRenderOffsets,MapLayer,0
libgdx,MapLayers,getIndex,MapLayer,0
libgdx,MapLayers,add,MapLayer,0
libgdx,MapLayers,remove,MapLayer,0
libgdx,MapObject,getColor,Color,0
libgdx,MapObject,setColor,Color,0
libgdx,MapObject,getProperties,MapProperties,0
libgdx,CircleMapObject,getCircle,Circle,0
libgdx,EllipseMapObject,getEllipse,Ellipse,0
libgdx,PointMapObject,getPoint,Vector2,0
libgdx,PolygonMapObject,getPolygon,Polygon,0
libgdx,PolygonMapObject,setPolygon,Polygon,0
libgdx,PolygonMapObject,PolygonMapObject,Polygon,0
libgdx,PolylineMapObject,getPolyline,Polyline,0
libgdx,PolylineMapObject,setPolyline,Polyline,0
libgdx,PolylineMapObject,PolylineMapObject,Polyline,0
libgdx,RectangleMapObject,getRectangle,Rectangle,0
libgdx,TextMapObject,getRectangle,Rectangle,0
libgdx,TextMapObject,getX,Rectangle,0
libgdx,TextMapObject,getY,Rectangle,0
libgdx,TextMapObject,getWidth,Rectangle,0
libgdx,TextMapObject,getHeight,Rectangle,0
libgdx,TextureMapObject,getTextureRegion,TextureRegion,0
libgdx,TextureMapObject,setTextureRegion,TextureRegion,0
libgdx,TextureMapObject,TextureMapObject,TextureRegion,0
libgdx,AtlasTmjMapLoader,loadSync,FileHandle,0
libgdx,AtlasTmxMapLoader,loadSync,FileHandle,0
